Doc_ID	Cite_ID	Type	Contents	Label	Paper_ID	URL	Coords
doc0021	cite0028	FootNote	"For the Social Democratic amendments, see Sten. Ber., IV. Leg., Session 4 (1881), vol. IV (Anlagen), Doc."		39023817ac8db417f688a250c69e823b7077b912	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5421CBA13C66345CDEFEA8ED8F130C51/S0020859000002534a.pdf/div-class-title-german-social-democracy-and-german-state-socialism-1876-1884-div.pdf	"167,66.38,517.38,293.61,9.00;167,51.00,529.38,308.98,9.00;167,51.00,541.38,308.98,9.00;167,51.00,553.38,283.10,9.00"
doc0062	cite0473	Raw_Reference	"BROWN, JONATHAN 1979 A Socioeconomic History of Argentina, 1776-1860. Cambridge: Cambridge University Press. 1986 ""The Bondage of Old Habits in Nineteenth-Century Argentina."" LARR 21, no. 2:3-31."		c975be90d1f3ddc0b0fec1f3f2c59122bfdb809a	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/7C806D875D4B22EE497EA8A6B69D7B51/S0023879100017544a.pdf/div-class-title-rural-history-of-the-rio-de-la-plata-1600-1850-results-of-a-historiographical-renaissance-div.pdf	"24,52.65,210.64,63.77,5.50;24,60.81,216.00,316.26,10.09;24,60.68,226.85,316.40,7.72"
doc0013	cite0439	Raw_Reference	"P. 3297. Imperfect small specimen, - Enniskillen Colt."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"423,15.41,231.94,143.29,9.25;423,216.43,231.94,62.33,9.25"
doc0069	cite0593	Raw_Reference	"Tejan-Kella, M.S., Chittleborough, DJ., Fitzpatrick, R.W., Thompson, C.H., Prescott, J.R. and Hutton, J.T. 1990 Thermoluminescence dating of coastal sand dunes at Cooloola and North Stradbroke Island, Australia. Austra- lian Journal of Soil Research 28:465-81."		89904c6229d76cccd8c5c11b217d07c6e2d7a245	https://researchonline.jcu.edu.au/18556/1/lilley%26ulm_1995_aa.pdf	"5,331.56,427.29,149.80,9.73;5,475.44,427.65,96.13,9.61;5,352.92,437.01,218.05,10.45;5,352.92,447.69,217.62,10.81;5,352.92,458.49,221.59,10.21;5,353.28,469.41,151.66,10.33"
doc0022	cite0583	Raw_Reference	"---. 2004. Wanting a Daughter, Needing a Son: Abandonment, Adop- tion, and Orphanage Care in China. Ed. and intro. Amy Klatzkin. St. Paul, Minn.: Yeong & Yeong."		d56e982ec9de8ffa22fae2c63d4f0e42979202f5	https://escholarship.org/content/qt12h450zf/qt12h450zf.pdf?t=krz5v9	"149,53.98,141.14,306.00,8.84;149,65.98,152.64,293.86,8.84;149,65.98,164.14,93.57,8.84"
doc0022	cite0565	Raw_Reference	"Shang, Xiaoyuan. 1999. ""Women and the Public Sphere: Education, NGO Affiliation and Political Participation."" In West et al. 1999, 195-210."		d56e982ec9de8ffa22fae2c63d4f0e42979202f5	https://escholarship.org/content/qt12h450zf/qt12h450zf.pdf?t=krz5v9	"158,71.98,451.64,306.16,8.83;158,83.98,463.14,266.42,8.83"
doc0095	cite0517	Raw_Reference	Signoli M. Reflections on crisis burials related to past plague epidemics. Clin Microbiol Infect. 2012;18:218-23. http://dx.doi.org/10.1111/j.1469-0691.2012.03787.x		db3f8d5ef382a87b099a146bf15372d4634f1aef	https://wwwnc.cdc.gov/eid/article/24/1/pdfs/17-0477.pdf	"8,42.67,197.05,206.44,7.75;8,54.00,206.65,163.33,7.75;8,54.00,216.25,166.30,7.75"
doc0060	cite0492	Raw_Reference	"Craig, John (1953), The Mint: a history of the London Mint from A.D. 287 to 1948, Cambridge: Cambridge University Press."		f2d44fdc9c0dcd5fc9f420b6ddbc3e5e4f0a94f9	https://ora.ox.ac.uk/objects/uuid:1aa49524-f613-4668-a34b-8a7fcc485b74/download_file?safe_filename=155aprilbroadberry.pdf&file_format=pdf&type_of_work=Working+paper	"59,72.02,544.13,451.28,10.54;59,108.02,557.93,197.97,10.54"
doc0085	cite0536	Raw_Reference	"Morrison, T. F. 1929. Observations on the synchronous flashing of fireflies in Siam. Science 69: 400-401."		178465ceb2817bf3263231cd64da4b1f547f9eb9	https://www.biodiversitylibrary.org/itempdf/31040	"406,44.46,215.25,299.23,8.23;406,55.62,226.75,97.66,8.06"
doc0042	cite0221	Raw_Reference	"Parker, R. H. 1971 ""Continuity and Change in Two Areas of Northeastern Thailand. "" Paper read at the 28th International Congress of Orientalists, January 1971, Canberra."		e2fdab6d844971683e03b50fe9efe3c058a3e9d9	https://library.oapen.org/bitstream/20.500.12657/41852/1/9780472901722.pdf	"319,54.48,479.34,71.76,10.80;319,69.49,496.38,22.26,10.80;319,113.77,496.38,266.10,10.80;319,113.88,507.66,238.08,10.80;319,113.41,518.94,255.00,10.80"
doc0043	cite0149	Raw_Reference	"John Wesley, Dr. Free's Edition of the Rev. Mr. John Wesley's Second Letter (London, 1759), 3-4."		c123b72fb194d1c4fd789e21b23ead5c2a112066	https://pure.mpg.de/pubman/item/item_3018921_7/component/file_3325901/rosenberg_2018_data.pdf	"9,76.89,539.00,293.71,8.22;9,59.76,551.85,13.80,4.13"
doc0012	cite0614	Raw_Reference	"Bruijn, J.R., Gaastra, F.S., and I. Schｾｽｶffer (eds.), Dutch-Asiatic shipping in the seventeenth and eighteenth centuries, (The Hague, 1987), I, 150. Taylor, Jean Gelman, The Social World of Batavia: European and Eurasian in Dutch Asia (London, 1983), 16. Van Royen, Bruijn,and Lucassen, ""Those Emblems of Hell""?, 37. Municipal archives of Delft, baptismal registers New Church, inventory 60, folio 176v. NA, VOC 13.997; 14.001; 14.007; 14.020; 14.024; 14.030. Municipal archives of Schiedam; date of baptismal obtained from J. Leenderts. NA, VOC 13.878; 13.882. These figures are based on research done by H. Ketting on Amsterdam's surgeons' estates. Ketting, De Amsterdamse chirurgijns, 58-59."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	
doc0041	cite0558	Raw_Reference	"Sevres, Treaty of, 272, 273"		3689f080db2243c81a36d6969b8ec27e666038a1	https://dspace.library.uu.nl/bitstream/handle/1874/420970/ASS_Zed.pdf?sequence=1&isAllowed=y	"380,27.36,513.43,92.64,4.34"
doc0077	cite0581	Raw_Reference	"Balkan Corridor, Germans given first steps towards, 168"		10f33b3276fb0a17d76ad750042a952f6253814f	https://archive.org/download/democraticideals00mack/democraticideals00mack_bw.pdf	"275,14.36,400.87,118.76,5.80;275,21.97,411.61,79.13,4.91"
doc0016	cite0181	Raw_Reference	"Powers, R and Keepax, C1974, Denny Abbey. A Report on the Human Remains. English Heritage: Ancient Monuments Laboratory Unpublished Report, No. 1631"		8c23c264e55fd030f70d6cfa5776612977d10379	https://centaur.reading.ac.uk/50828/3/Work%20and%20the%20Adolescent%20in%20Medieval%20England_accepted.pdf	"30,72.02,440.69,417.71,12.00;30,107.42,455.33,354.10,12.00"
doc0023	cite0422	Raw_Reference	"Sap ir, Edward. Selected Writings, ed. D. G. Man delbaum. Be rkeley: Un ive rs ity of Cal if ornia Press , 1951."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"547,46.68,336.69,337.05,12.78;547,57.09,347.01,101.13,12.60"
doc0013	cite0479	Raw_Reference	"P. 3083-4. Small right mandibular tooth, and one of the left side very small. Enniskillen Coll."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"126,52.13,439.27,259.78,8.69;126,90.29,449.55,39.59,9.11;126,250.27,449.55,61.34,9.11"
doc0008	cite0153	Raw_Reference	SOUTH PORTO RICO SUGAR COMPANY 1951 Fiftieth Anniversary Report. New York: South Porto Rico Sugar Company.		53a665a914aae1bf6e4c729b20080d4d281a863d	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/31D66E6CE76CE7729C019545C4F38104/S002387910001952Xa.pdf/div-class-title-rural-puerto-rico-in-the-early-twentieth-century-reconsidered-land-and-society-1899-1915-div.pdf	"33,51.60,292.12,129.68,5.50;33,59.74,299.28,281.05,8.11"
doc0048	cite0524	Raw_Reference	"Shakespeare ii. 200, 207 Ship of Fools ii. 270"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"474,66.78,560.69,93.74,9.01;474,66.96,570.31,79.45,9.01"
doc0013	cite0459	Raw_Reference	"| 556 Amblypterus (cov7.). nemopterus, 495. obliquus, 440. olfersi, 448. : opisthopterus, 440. orientalis, 448. ornatus, Emmons, 448. ornatus, Giebel, 512. portlocki, 499. punctatus, 434, 495. reussi, 445. rohanni, 440. striatus, 491. tenuicauda, 440. traquairi, 439. tuberculatus, 448. voltzi, 446. wratislaviensis, 440. Amia ? lewesiensis, 416."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"608,2.88,276.27,4.92,12.75;608,104.69,35.46,11.59,8.69;608,104.98,53.86,77.55,7.85;608,112.75,61.72,53.36,7.85;608,112.90,69.85,43.58,7.71;608,113.04,78.02,35.84,7.01;608,165.60,78.02,0.46,7.01;608,112.90,84.97,59.80,7.85;608,112.75,93.87,46.16,6.73;608,113.33,101.36,62.46,6.87;608,120.82,108.86,11.39,7.29;608,113.33,117.11,65.28,6.87;608,113.33,123.78,45.64,7.99;608,113.33,132.69,63.68,6.87;608,112.90,140.38,35.10,6.87;608,113.47,148.08,42.08,7.01;608,113.33,156.00,40.19,6.87;608,113.33,163.79,51.41,6.87;608,113.33,171.07,45.35,7.43;608,113.18,179.61,56.44,6.59;608,113.04,186.76,34.88,7.29;608,113.47,195.09,63.58,6.73;608,106.13,202.95,75.59,6.73"
doc0076	cite0584	Raw_Reference	"Grossheim, A., 9 (90a), 83 (59b), 204 (75), 256 (55), 281 (105), 303 (49)."		044dfb18bfa94bc5643783f6a44c671fe09ac597	https://repository.naturalis.nl/pub/534974/MBMHU1962188001001.pdf	"194,223.00,171.52,152.61,6.01;194,232.28,180.22,109.57,4.48"
doc0034	cite0105	Raw_Reference	"Dickinson, R.W. 1971. Archaeological investigations at Nova Mambone, Mocambique, May 22nd-June 4th 1971. Monumenta (Lourenpo Marques),7: 23-33."		ddf834d24b5d6674de9a29f6de7686da2e9b0aed	https://ora.ox.ac.uk/objects/uuid:109c9470-855f-4696-906d-61ae770e217b/download_file?safe_filename=602354790.pdf&file_format=application%2Fpdf&type_of_work=Thesis	"262,111.10,874.44,76.54,13.52;262,207.10,874.54,28.31,13.52;262,254.86,874.59,35.29,13.52;262,308.86,874.64,107.55,13.52;262,434.62,874.76,107.28,13.52;262,559.18,874.88,13.67,13.52;262,589.90,874.92,30.73,13.52;262,110.59,898.68,509.96,13.95;263,114.12,142.25,138.21,14.04"
doc0026	cite0127	Raw_Reference	"HOLC's security maps. Many of the other discussions of HOLC have relied primarily, or exclusively, on Harriss's book. The Story of Housing, a sweeping overview of housing conditions and policies from colo- nial times to the 1970s published in 1979 by the Fannie Mae Foundation, includes seven pages that were actually plagiarized from Harriss. See G. S. Fish, ed., The Story of Housing (New York: Macmillan/Fannie May Foundation, 1979). The numerous texts dedicated to Franklin Roosevelt and the New Deal have consistently included only a few sentences or paragraphs about HOLC. Arthur Schlesinger provided one of the most positive assessments of HOLC's impact, crediting HOLC with ""restoring the morale of a vital section of the middle class"" as it ""averted the threatened collapse of the real estate market and enabled financial institutions to begin to return to the mortgage-lending business."" See Arthur Schlesinger, The Age of Roosevelt: The Coming of the New Deal (Boston: Houghton Mifflin, 1958), 298. See also John Braeman, Robert H. Bremner, and David Brody, eds., The New Deal: The State and Local Levels (Colum- bus: Ohio State University Press, 1975), 161;"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"21,126.00,106.56,359.99,6.99;21,126.00,116.55,359.99,6.99;21,126.00,126.55,359.99,6.99;21,126.00,136.55,359.91,6.99;21,126.00,146.55,359.99,6.99;21,126.00,156.54,359.93,6.99;21,126.00,166.54,359.99,6.99;21,126.00,176.54,359.99,6.99;21,126.00,186.54,360.00,6.99;21,126.00,196.53,359.99,6.99;21,126.00,206.53,359.99,6.99;21,126.00,216.53,163.54,6.99"
doc0034	cite0156	Raw_Reference	"Smithers, R.H.N. and Tello, J.L.P.L. 1976. Check list and atlas of the mammals of Mocambique. Trustees of the National Museums and Monuments of Rhodesia, Museum Memoir 8, Salisbury."		ddf834d24b5d6674de9a29f6de7686da2e9b0aed	https://ora.ox.ac.uk/objects/uuid:109c9470-855f-4696-906d-61ae770e217b/download_file?safe_filename=602354790.pdf&file_format=application%2Fpdf&type_of_work=Thesis	"279,111.58,569.37,68.13,13.52;279,198.94,569.42,43.19,13.52;279,260.86,569.47,357.83,13.73;279,110.85,593.13,321.12,13.72;279,448.77,593.35,21.59,13.52;279,487.65,593.37,60.49,13.52;279,565.17,593.43,53.51,13.52;279,110.84,616.65,420.47,13.74"
doc0006	cite0090	Raw_Reference	"East India (Military), P.P., 1914-16 (Cd. 7624), 49:15."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"64,91.53,109.00,208.72,9.00"
doc0006	cite0057	Raw_Reference	"Satia, Priya. ""Developing Iraq: Britain, India and the Redemption of Empire and Technology in the First World War."" Past and Present 197, no. 1 (2007): 211-55. ---. Spies in Arabia: The Great War and the Cultural Foundations of Brit- ain's Covert Empire in the Middle East. New York: Oxford University Press, 2008. Scott, James C. Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed. New Haven, Conn.: Yale University Press, 1998."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"73,51.00,277.00,309.01,9.00;73,63.00,289.00,297.08,9.00;73,63.00,301.00,26.39,9.00;73,51.00,313.00,309.04,9.00;73,63.00,325.00,297.25,9.00;73,63.00,337.00,21.31,9.00;73,51.00,349.00,308.95,9.00;73,63.00,361.00,277.54,9.00"
doc0052	cite0528	Raw_Reference	"Asirlarda Osmanli imparatorlugu'nda Hububat Meselesi ve Hububattan Alinan Vergiler (Istanbul: Istanbul Universitesi Iktisat Faktiltesi Yayln, 1964). For an example of the negative effects of famine and other natural disasters on agricultural life in the Manisa district in the mid-16th century, see Emecen, Manisa, 243-44. For a study of some cases of plague in 17th-century Anatolia, see R. J. Jennings, ""Plague in Trabzon and Reactions to It according to Local Judicial Registers,"" in Humanist and Scholar, 27-35. On later periods, see Daniel Panzac, Osmanli imparatorlugu'nda Veba (1700-1850), trans. Serap Yilmaz (Istanbul: Tarih Vakfi Yurt Yaymi, 1997). The destructive effects of drought and famine on crop patterns and daily lives of peasants in the 16th-and 17th-century Ottoman Empire are often referred to in local studies. For an example, see Yllmaz, ""Edremit,"" 88 ff. For a detailed chronological history of earthquakes in the Ottoman Empire, see N. N. Ambraseys and C. F. Finkel, The Seismicity of Turkey and Adjacent Areas: A Historical Review, 1500-1800 (Istanbul: Eren Yaylm, 1995). On the dramatic consequences of famine and epidemics in the same periods in Europe, see Cipolla, Before the Industrial Revolution, 128-34. 73For a lengthier discussion of this point, see my ""Changes,"" 203-204; idem, ""17. Yiizyll Demografi ve Iskan Tarihi Iqin Onemli Bir Kaynak"", 741-42; idem, ""Banditry, State and Economy: On the Financial Impact of the Celali Movement in Ottoman Anatolia,"" paper presented at the Ninth International Congress of Economic and Social History of Turkey, Dubrovnik, Croatia, 20-23 August 2001 (in press). 74Inalclk, ""Introduction,"" 30. 75Cipolla, Economic History of World Population, 82, 88-91, 97. 76Cipolla's argument may sound mechanistic and old-fashioned, reminding us of a certain philosophical understanding of socio-historical events, but as Todorova has rightly emphasized (sometimes contradicting herself in her own argument), demographic movements have their own working mechanisms, which have close and complex relationships with social and economic phenomena. I will discuss this point further in the context of neo-Malthusian approaches."		5eb1d4e52e359840554969bc6dfc3ae3bbdaa3a4	http://repository.bilkent.edu.tr/bitstream/11693/24291/1/Population%20changes%20in%20Ottoman%20Anatolia%20during%20the%2016th%20and%2017th%20centuries%20The%20demographic%20crisis%20reconsidered.pdf	"22,53.42,270.32,302.16,6.57;22,54.11,280.82,302.51,6.14;22,53.81,290.66,302.15,6.14;22,54.10,300.64,303.62,6.11;22,53.86,310.47,301.86,6.29;22,54.23,320.30,303.35,6.47;22,53.86,330.39,302.49,6.29;22,54.70,340.47,301.48,6.29;22,54.16,350.31,299.30,6.29;22,54.12,359.99,304.03,6.52;22,54.14,370.04,302.04,6.57;22,54.16,380.19,135.99,6.29;22,62.05,390.58,295.52,6.19;22,54.24,401.15,302.68,6.52;22,54.16,410.07,303.87,6.29;22,54.40,420.15,221.10,6.29;22,62.20,430.47,80.36,6.29;22,62.20,440.07,176.77,6.29;22,62.39,449.90,296.68,6.48;22,54.40,459.99,297.49,6.29;22,54.47,470.06,303.84,6.14;22,54.71,479.90,302.65,6.14;22,54.71,489.62,85.67,6.48"
doc0022	cite0177	Raw_Reference	"---. 2003. Sovereignty and Authenticity: Manchukuo and the East Asian Modern. Lanham, Md.: Rowman and Littlefield."		d56e982ec9de8ffa22fae2c63d4f0e42979202f5	https://escholarship.org/content/qt12h450zf/qt12h450zf.pdf?t=krz5v9	"137,53.98,313.64,305.79,8.83;137,65.98,325.14,187.90,8.83"
doc0041	cite0147	Raw_Reference	"Middle East Watch (1990), Human rights in Iraq, New Haven, Yale University Press."		3689f080db2243c81a36d6969b8ec27e666038a1	https://dspace.library.uu.nl/bitstream/handle/1874/420970/ASS_Zed.pdf?sequence=1&isAllowed=y	"365,26.88,363.36,309.12,5.50;365,38.16,374.40,72.00,5.50"
doc0037	cite0556	Raw_Reference	"Robert Buchanan, op. cit.. Vol. 1, p. 176."		2dad2a52dd10a6d7e9c171fe5f5c0d737b96e1f9	http://theses.gla.ac.uk/73782/1/10662308.pdf	"130,88.40,389.82,265.95,9.68"
doc0015	cite0461	Raw_Reference	"Frankel, Jeffrey, 1986, ""Comments on Overshooting, Agricultural Commodity Markets, and Public Policy,"" American Journal of Agricultural Economics, 68, no. 2, May."		82f4a130c2b3246a2d85b1ab14ba94176a6bfa28	https://doi.org/10.3386/w3539	"93,144.00,448.81,408.24,8.49;93,144.00,458.24,407.16,9.20;93,144.00,469.76,243.36,8.17"
doc0029	cite0573	Raw_Reference	"Solie, Ruth: on ideology of gender in music, 151; on Schumann's Frauenliebe, 158-63"		da046592a514d3b052da34aa79a06766dbb89171	https://muse.jhu.edu/book/72311/pdf	"223,46.00,345.55,140.09,8.99;223,55.00,357.55,102.59,8.99;223,55.00,369.54,73.86,8.99"
doc0002	cite0128	Raw_Reference	"Bevan, Bruce 1987 Remote Sensing Survey of Morven Gardens. Manuscript on file, New jersey State Museum, Trenton."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	"28,47.25,188.52,43.87,7.11;28,55.16,197.40,192.09,7.11;28,84.21,206.52,163.30,7.11;28,84.17,215.40,27.76,7.11"
